Timestamp,Transaction Type,Asset,Quantity Transacted,Spot Price Currency,Spot Price at Transaction,Subtotal,Total (inclusive of fees),Fees,Notes
2020-08-11T18:45:05Z,Rewards Income,DAI,0.00032588,GBP,0.780000,0.00,0.00,0.00,Received 0.00032588 DAI from Coinbase Rewards
2020-08-12T19:15:04Z,Rewards Income,DAI,0.0003259,GBP,0.780000,0.00,0.00,0.00,Received 0.0003259 DAI from Coinbase Rewards
2020-08-13T17:57:10Z,Rewards Income,DAI,0.00032592,GBP,0.780000,0.00,0.00,0.00,Received 0.00032592 DAI from Coinbase Rewards
2020-08-14T17:52:27Z,Rewards Income,DAI,0.00032593,GBP,0.770000,0.00,0.00,0.00,Received 0.00032593 DAI from Coinbase Rewards
2020-08-15T18:56:16Z,Rewards Income,DAI,0.00032595,GBP,0.770000,0.00,0.00,0.00,Received 0.00032595 DAI from Coinbase Rewards
2020-08-16T18:52:41Z,Rewards Income,DAI,0.00032597,GBP,0.770000,0.00,0.00,0.00,Received 0.00032597 DAI from Coinbase Rewards
2020-08-17T18:04:12Z,Rewards Income,DAI,0.00032599,GBP,0.770000,0.00,0.00,0.00,Received 0.00032599 DAI from Coinbase Rewards
2020-08-18T18:15:35Z,Rewards Income,DAI,0.000326,GBP,0.760000,0.00,0.00,0.00,Received 0.000326 DAI from Coinbase Rewards
2020-08-19T17:59:45Z,Rewards Income,DAI,0.00032602,GBP,0.760000,0.00,0.00,0.00,Received 0.00032602 DAI from Coinbase Rewards
2020-08-20T20:02:19Z,Rewards Income,DAI,0.00032604,GBP,0.760000,0.00,0.00,0.00,Received 0.00032604 DAI from Coinbase Rewards
2020-08-21T17:35:53Z,Rewards Income,DAI,0.00032606,GBP,0.770000,0.00,0.00,0.00,Received 0.00032606 DAI from Coinbase Rewards
2020-08-22T18:24:34Z,Rewards Income,DAI,0.00032607,GBP,0.770000,0.00,0.00,0.00,Received 0.00032607 DAI from Coinbase Rewards
2020-08-23T17:33:56Z,Rewards Income,DAI,0.00032609,GBP,0.770000,0.00,0.00,0.00,Received 0.00032609 DAI from Coinbase Rewards
2020-08-24T18:06:15Z,Rewards Income,DAI,0.00032611,GBP,0.780000,0.00,0.00,0.00,Received 0.00032611 DAI from Coinbase Rewards
2020-08-25T19:25:25Z,Rewards Income,DAI,0.00032613,GBP,0.770000,0.00,0.00,0.00,Received 0.00032613 DAI from Coinbase Rewards
2020-08-26T19:20:12Z,Rewards Income,DAI,0.00032615,GBP,0.770000,0.00,0.00,0.00,Received 0.00032615 DAI from Coinbase Rewards
2020-08-27T18:33:21Z,Rewards Income,DAI,0.00032616,GBP,0.770000,0.00,0.00,0.00,Received 0.00032616 DAI from Coinbase Rewards
2020-08-28T18:20:24Z,Rewards Income,DAI,0.00032618,GBP,0.760000,0.00,0.00,0.00,Received 0.00032618 DAI from Coinbase Rewards
2020-08-29T18:13:41Z,Rewards Income,DAI,0.0003262,GBP,0.760000,0.00,0.00,0.00,Received 0.0003262 DAI from Coinbase Rewards
2020-08-30T17:43:09Z,Rewards Income,DAI,0.00032622,GBP,0.760000,0.00,0.00,0.00,Received 0.00032622 DAI from Coinbase Rewards
2020-08-31T18:49:05Z,Rewards Income,DAI,0.00032623,GBP,0.760000,0.00,0.00,0.00,Received 0.00032623 DAI from Coinbase Rewards
2020-09-01T18:05:20Z,Rewards Income,DAI,0.00032625,GBP,0.760000,0.00,0.00,0.00,Received 0.00032625 DAI from Coinbase Rewards
2020-09-02T18:52:42Z,Rewards Income,DAI,0.00032627,GBP,0.760000,0.00,0.00,0.00,Received 0.00032627 DAI from Coinbase Rewards
2020-09-03T18:46:41Z,Rewards Income,DAI,0.00032629,GBP,0.760000,0.00,0.00,0.00,Received 0.00032629 DAI from Coinbase Rewards
2020-09-04T18:51:22Z,Rewards Income,DAI,0.0003263,GBP,0.770000,0.00,0.00,0.00,Received 0.0003263 DAI from Coinbase Rewards
2020-09-05T18:59:51Z,Rewards Income,DAI,0.00032632,GBP,0.770000,0.00,0.00,0.00,Received 0.00032632 DAI from Coinbase Rewards
2020-09-06T17:40:34Z,Rewards Income,DAI,0.00032634,GBP,0.760000,0.00,0.00,0.00,Received 0.00032634 DAI from Coinbase Rewards
2020-09-07T17:37:56Z,Rewards Income,DAI,0.00032636,GBP,0.770000,0.00,0.00,0.00,Received 0.00032636 DAI from Coinbase Rewards
2020-09-08T18:09:49Z,Rewards Income,DAI,0.00032637,GBP,0.790000,0.00,0.00,0.00,Received 0.00032637 DAI from Coinbase Rewards
2020-09-09T17:43:56Z,Rewards Income,DAI,0.00032639,GBP,0.790000,0.00,0.00,0.00,Received 0.00032639 DAI from Coinbase Rewards
2020-09-10T18:42:49Z,Rewards Income,DAI,0.00032641,GBP,0.800000,0.00,0.00,0.00,Received 0.00032641 DAI from Coinbase Rewards
2020-09-11T18:06:55Z,Rewards Income,DAI,0.00032643,GBP,0.810000,0.00,0.00,0.00,Received 0.00032643 DAI from Coinbase Rewards
2020-09-12T19:17:38Z,Rewards Income,DAI,0.00032645,GBP,0.810000,0.00,0.00,0.00,Received 0.00032645 DAI from Coinbase Rewards
2020-09-13T18:07:36Z,Rewards Income,DAI,0.00032646,GBP,0.800000,0.00,0.00,0.00,Received 0.00032646 DAI from Coinbase Rewards
2020-09-14T18:43:55Z,Rewards Income,DAI,0.00032648,GBP,0.810000,0.00,0.00,0.00,Received 0.00032648 DAI from Coinbase Rewards
2020-09-15T18:11:36Z,Rewards Income,DAI,0.0003265,GBP,0.790000,0.00,0.00,0.00,Received 0.0003265 DAI from Coinbase Rewards
2020-09-16T18:26:32Z,Rewards Income,DAI,0.00032652,GBP,0.780000,0.00,0.00,0.00,Received 0.00032652 DAI from Coinbase Rewards
2020-09-17T19:20:50Z,Rewards Income,DAI,0.00032653,GBP,0.780000,0.00,0.00,0.00,Received 0.00032653 DAI from Coinbase Rewards
2020-09-18T19:26:12Z,Rewards Income,DAI,0.00032655,GBP,0.790000,0.00,0.00,0.00,Received 0.00032655 DAI from Coinbase Rewards
2020-09-19T17:37:38Z,Rewards Income,DAI,0.00032657,GBP,0.780000,0.00,0.00,0.00,Received 0.00032657 DAI from Coinbase Rewards
2020-09-20T17:55:18Z,Rewards Income,DAI,0.00032659,GBP,0.780000,0.00,0.00,0.00,Received 0.00032659 DAI from Coinbase Rewards
2020-09-21T18:10:54Z,Rewards Income,DAI,0.00032661,GBP,0.790000,0.00,0.00,0.00,Received 0.00032661 DAI from Coinbase Rewards
2020-09-22T18:04:37Z,Rewards Income,DAI,0.00032662,GBP,0.790000,0.00,0.00,0.00,Received 0.00032662 DAI from Coinbase Rewards
2020-09-23T18:39:52Z,Rewards Income,DAI,0.00032664,GBP,0.790000,0.00,0.00,0.00,Received 0.00032664 DAI from Coinbase Rewards
2020-09-24T18:30:09Z,Rewards Income,DAI,0.00032666,GBP,0.790000,0.00,0.00,0.00,Received 0.00032666 DAI from Coinbase Rewards
2020-09-25T19:22:25Z,Rewards Income,DAI,0.00032668,GBP,0.790000,0.00,0.00,0.00,Received 0.00032668 DAI from Coinbase Rewards
2020-09-26T19:05:25Z,Rewards Income,DAI,0.00032669,GBP,0.790000,0.00,0.00,0.00,Received 0.00032669 DAI from Coinbase Rewards
2020-09-27T18:58:54Z,Rewards Income,DAI,0.00032671,GBP,0.790000,0.00,0.00,0.00,Received 0.00032671 DAI from Coinbase Rewards
2020-09-28T19:17:11Z,Rewards Income,DAI,0.00032673,GBP,0.790000,0.00,0.00,0.00,Received 0.00032673 DAI from Coinbase Rewards
2020-09-29T18:14:52Z,Rewards Income,DAI,0.00032675,GBP,0.790000,0.00,0.00,0.00,Received 0.00032675 DAI from Coinbase Rewards
2020-09-30T18:56:49Z,Rewards Income,DAI,0.00032676,GBP,0.780000,0.00,0.00,0.00,Received 0.00032676 DAI from Coinbase Rewards
2020-10-01T18:53:37Z,Rewards Income,DAI,0.00032678,GBP,0.780000,0.00,0.00,0.00,Received 0.00032678 DAI from Coinbase Rewards
2020-10-02T19:30:54Z,Rewards Income,DAI,0.0003268,GBP,0.780000,0.00,0.00,0.00,Received 0.0003268 DAI from Coinbase Rewards
2020-10-03T18:42:52Z,Rewards Income,DAI,0.00032682,GBP,0.780000,0.00,0.00,0.00,Received 0.00032682 DAI from Coinbase Rewards
2020-10-04T18:18:45Z,Rewards Income,DAI,0.00032684,GBP,0.780000,0.00,0.00,0.00,Received 0.00032684 DAI from Coinbase Rewards
2020-10-05T19:14:16Z,Rewards Income,DAI,0.00032685,GBP,0.780000,0.00,0.00,0.00,Received 0.00032685 DAI from Coinbase Rewards
2020-10-06T18:27:10Z,Rewards Income,DAI,0.00032687,GBP,0.780000,0.00,0.00,0.00,Received 0.00032687 DAI from Coinbase Rewards
2020-10-07T19:02:49Z,Rewards Income,DAI,0.00032689,GBP,0.780000,0.00,0.00,0.00,Received 0.00032689 DAI from Coinbase Rewards
2020-10-08T17:42:28Z,Rewards Income,DAI,0.00032691,GBP,0.780000,0.00,0.00,0.00,Received 0.00032691 DAI from Coinbase Rewards
2020-10-09T19:11:44Z,Rewards Income,DAI,0.00032692,GBP,0.780000,0.00,0.00,0.00,Received 0.00032692 DAI from Coinbase Rewards
2020-10-10T18:11:27Z,Rewards Income,DAI,0.00032694,GBP,0.770000,0.00,0.00,0.00,Received 0.00032694 DAI from Coinbase Rewards
2020-10-11T17:47:11Z,Rewards Income,DAI,0.00032696,GBP,0.770000,0.00,0.00,0.00,Received 0.00032696 DAI from Coinbase Rewards
2020-10-12T19:12:24Z,Rewards Income,DAI,0.00032698,GBP,0.770000,0.00,0.00,0.00,Received 0.00032698 DAI from Coinbase Rewards
2020-10-13T17:33:28Z,Rewards Income,DAI,0.000327,GBP,0.780000,0.00,0.00,0.00,Received 0.000327 DAI from Coinbase Rewards
2020-10-14T19:29:16Z,Rewards Income,DAI,0.00032701,GBP,0.770000,0.00,0.00,0.00,Received 0.00032701 DAI from Coinbase Rewards
2020-10-15T17:50:35Z,Rewards Income,DAI,0.00032703,GBP,0.780000,0.00,0.00,0.00,Received 0.00032703 DAI from Coinbase Rewards
2020-10-16T19:14:53Z,Rewards Income,DAI,0.00032705,GBP,0.780000,0.00,0.00,0.00,Received 0.00032705 DAI from Coinbase Rewards
2020-10-17T18:59:06Z,Rewards Income,DAI,0.00032707,GBP,0.780000,0.00,0.00,0.00,Received 0.00032707 DAI from Coinbase Rewards
2020-10-18T19:18:15Z,Rewards Income,DAI,0.00032708,GBP,0.780000,0.00,0.00,0.00,Received 0.00032708 DAI from Coinbase Rewards
2020-10-19T18:38:58Z,Rewards Income,DAI,0.0003271,GBP,0.780000,0.00,0.00,0.00,Received 0.0003271 DAI from Coinbase Rewards
2020-10-20T18:50:42Z,Rewards Income,DAI,0.00032712,GBP,0.780000,0.00,0.00,0.00,Received 0.00032712 DAI from Coinbase Rewards
2020-10-21T18:29:32Z,Rewards Income,DAI,0.00032714,GBP,0.770000,0.00,0.00,0.00,Received 0.00032714 DAI from Coinbase Rewards
2020-10-22T17:47:42Z,Rewards Income,DAI,0.00032715,GBP,0.770000,0.00,0.00,0.00,Received 0.00032715 DAI from Coinbase Rewards
2020-10-23T17:50:05Z,Rewards Income,DAI,0.00032717,GBP,0.770000,0.00,0.00,0.00,Received 0.00032717 DAI from Coinbase Rewards
2020-10-24T18:49:19Z,Rewards Income,DAI,0.00065439,GBP,0.770000,0.00,0.00,0.00,Received 0.00065439 DAI from Coinbase Rewards
2020-10-25T18:57:17Z,Rewards Income,DAI,0.00032721,GBP,0.770000,0.00,0.00,0.00,Received 0.00032721 DAI from Coinbase Rewards
2020-10-26T18:46:14Z,Rewards Income,DAI,0.00032723,GBP,0.770000,0.00,0.00,0.00,Received 0.00032723 DAI from Coinbase Rewards
2020-10-27T17:43:05Z,Rewards Income,DAI,0.00032724,GBP,0.770000,0.00,0.00,0.00,Received 0.00032724 DAI from Coinbase Rewards
2020-10-28T18:49:02Z,Rewards Income,DAI,0.00032726,GBP,0.780000,0.00,0.00,0.00,Received 0.00032726 DAI from Coinbase Rewards
2020-10-29T19:36:00Z,Rewards Income,DAI,0.00032728,GBP,0.780000,0.00,0.00,0.00,Received 0.00032728 DAI from Coinbase Rewards
2020-10-30T19:12:28Z,Rewards Income,DAI,0.00032731,GBP,0.780000,0.00,0.00,0.00,Received 0.00032731 DAI from Coinbase Rewards
2020-10-31T19:12:20Z,Rewards Income,DAI,0.00032733,GBP,0.780000,0.00,0.00,0.00,Received 0.00032733 DAI from Coinbase Rewards
2020-11-01T18:15:56Z,Rewards Income,DAI,0.00032735,GBP,0.780000,0.00,0.00,0.00,Received 0.00032735 DAI from Coinbase Rewards
2020-11-02T18:41:30Z,Rewards Income,DAI,0.00032737,GBP,0.780000,0.00,0.00,0.00,Received 0.00032737 DAI from Coinbase Rewards
2020-11-03T19:19:10Z,Rewards Income,DAI,0.00032738,GBP,0.780000,0.00,0.00,0.00,Received 0.00032738 DAI from Coinbase Rewards
2020-11-04T18:23:34Z,Rewards Income,DAI,0.0003274,GBP,0.780000,0.00,0.00,0.00,Received 0.0003274 DAI from Coinbase Rewards
2020-11-05T17:59:37Z,Rewards Income,DAI,0.00032742,GBP,0.770000,0.00,0.00,0.00,Received 0.00032742 DAI from Coinbase Rewards
2020-11-06T18:11:40Z,Rewards Income,DAI,0.00032744,GBP,0.770000,0.00,0.00,0.00,Received 0.00032744 DAI from Coinbase Rewards
2020-11-07T17:38:20Z,Rewards Income,DAI,0.00032746,GBP,0.770000,0.00,0.00,0.00,Received 0.00032746 DAI from Coinbase Rewards
2020-11-08T18:09:08Z,Rewards Income,DAI,0.00032747,GBP,0.770000,0.00,0.00,0.00,Received 0.00032747 DAI from Coinbase Rewards
2020-11-09T17:55:20Z,Rewards Income,DAI,0.00032749,GBP,0.770000,0.00,0.00,0.00,Received 0.00032749 DAI from Coinbase Rewards
2020-11-10T18:45:21Z,Rewards Income,DAI,0.00032751,GBP,0.760000,0.00,0.00,0.00,Received 0.00032751 DAI from Coinbase Rewards
2020-11-11T19:09:21Z,Rewards Income,DAI,0.00032753,GBP,0.760000,0.00,0.00,0.00,Received 0.00032753 DAI from Coinbase Rewards
2020-11-12T18:34:21Z,Rewards Income,DAI,0.00032755,GBP,0.770000,0.00,0.00,0.00,Received 0.00032755 DAI from Coinbase Rewards
2020-11-13T18:19:24Z,Rewards Income,DAI,0.00032756,GBP,0.760000,0.00,0.00,0.00,Received 0.00032756 DAI from Coinbase Rewards
2020-11-14T19:02:00Z,Rewards Income,DAI,0.00032758,GBP,0.760000,0.00,0.00,0.00,Received 0.00032758 DAI from Coinbase Rewards
2020-11-15T19:20:38Z,Rewards Income,DAI,0.0003276,GBP,0.760000,0.00,0.00,0.00,Received 0.0003276 DAI from Coinbase Rewards
2020-11-16T18:44:55Z,Rewards Income,DAI,0.00032762,GBP,0.760000,0.00,0.00,0.00,Received 0.00032762 DAI from Coinbase Rewards
2020-11-17T18:16:51Z,Rewards Income,DAI,0.00032763,GBP,0.760000,0.00,0.00,0.00,Received 0.00032763 DAI from Coinbase Rewards
2020-11-18T19:07:30Z,Rewards Income,DAI,0.00032765,GBP,0.760000,0.00,0.00,0.00,Received 0.00032765 DAI from Coinbase Rewards
2020-11-19T19:03:10Z,Rewards Income,DAI,0.00032767,GBP,0.760000,0.00,0.00,0.00,Received 0.00032767 DAI from Coinbase Rewards
2020-11-20T19:10:21Z,Rewards Income,DAI,0.00032769,GBP,0.760000,0.00,0.00,0.00,Received 0.00032769 DAI from Coinbase Rewards
2020-11-21T17:36:05Z,Rewards Income,DAI,0.00032771,GBP,0.760000,0.00,0.00,0.00,Received 0.00032771 DAI from Coinbase Rewards
2020-11-22T18:39:59Z,Rewards Income,DAI,0.00032772,GBP,0.760000,0.00,0.00,0.00,Received 0.00032772 DAI from Coinbase Rewards
2020-11-23T18:12:36Z,Rewards Income,DAI,0.00032774,GBP,0.750000,0.00,0.00,0.00,Received 0.00032774 DAI from Coinbase Rewards
2020-11-24T17:59:50Z,Rewards Income,DAI,0.00032776,GBP,0.750000,0.00,0.00,0.00,Received 0.00032776 DAI from Coinbase Rewards
2020-11-25T17:34:56Z,Rewards Income,DAI,0.00032778,GBP,0.750000,0.00,0.00,0.00,Received 0.00032778 DAI from Coinbase Rewards
2020-11-26T18:38:03Z,Rewards Income,DAI,0.0003278,GBP,0.750000,0.00,0.00,0.00,Received 0.0003278 DAI from Coinbase Rewards
2020-11-27T19:25:54Z,Rewards Income,DAI,0.00032781,GBP,0.750000,0.00,0.00,0.00,Received 0.00032781 DAI from Coinbase Rewards
2020-11-28T18:18:27Z,Rewards Income,DAI,0.00032783,GBP,0.750000,0.00,0.00,0.00,Received 0.00032783 DAI from Coinbase Rewards
2020-11-29T18:11:07Z,Rewards Income,DAI,0.00032785,GBP,0.750000,0.00,0.00,0.00,Received 0.00032785 DAI from Coinbase Rewards
2020-11-30T18:20:42Z,Rewards Income,DAI,0.00032787,GBP,0.750000,0.00,0.00,0.00,Received 0.00032787 DAI from Coinbase Rewards
2020-12-01T19:15:41Z,Rewards Income,DAI,0.00032788,GBP,0.750000,0.00,0.00,0.00,Received 0.00032788 DAI from Coinbase Rewards
2020-12-02T19:14:59Z,Rewards Income,DAI,0.0003279,GBP,0.750000,0.00,0.00,0.00,Received 0.0003279 DAI from Coinbase Rewards
2020-12-03T17:41:29Z,Rewards Income,DAI,0.00032792,GBP,0.740000,0.00,0.00,0.00,Received 0.00032792 DAI from Coinbase Rewards
2020-12-04T18:32:33Z,Rewards Income,DAI,0.00032794,GBP,0.740000,0.00,0.00,0.00,Received 0.00032794 DAI from Coinbase Rewards
2020-12-05T18:14:03Z,Rewards Income,DAI,0.00032795,GBP,0.750000,0.00,0.00,0.00,Received 0.00032795 DAI from Coinbase Rewards
2020-12-06T18:55:12Z,Rewards Income,DAI,0.00032797,GBP,0.750000,0.00,0.00,0.00,Received 0.00032797 DAI from Coinbase Rewards
2020-12-07T19:02:41Z,Rewards Income,DAI,0.00032799,GBP,0.750000,0.00,0.00,0.00,Received 0.00032799 DAI from Coinbase Rewards
2020-12-08T17:45:33Z,Rewards Income,DAI,0.00032801,GBP,0.750000,0.00,0.00,0.00,Received 0.00032801 DAI from Coinbase Rewards
2020-12-09T19:27:21Z,Rewards Income,DAI,0.00032803,GBP,0.750000,0.00,0.00,0.00,Received 0.00032803 DAI from Coinbase Rewards
2020-12-10T19:00:06Z,Rewards Income,DAI,0.00032804,GBP,0.760000,0.00,0.00,0.00,Received 0.00032804 DAI from Coinbase Rewards
2020-12-11T17:42:38Z,Rewards Income,DAI,0.00032806,GBP,0.760000,0.00,0.00,0.00,Received 0.00032806 DAI from Coinbase Rewards
2020-12-12T19:15:27Z,Rewards Income,DAI,0.00032808,GBP,0.760000,0.00,0.00,0.00,Received 0.00032808 DAI from Coinbase Rewards
2020-12-13T19:30:09Z,Rewards Income,DAI,0.0003281,GBP,0.760000,0.00,0.00,0.00,Received 0.0003281 DAI from Coinbase Rewards
2020-12-14T18:04:54Z,Rewards Income,DAI,0.00032811,GBP,0.750000,0.00,0.00,0.00,Received 0.00032811 DAI from Coinbase Rewards
2020-12-15T18:34:51Z,Rewards Income,DAI,0.00032813,GBP,0.750000,0.00,0.00,0.00,Received 0.00032813 DAI from Coinbase Rewards
2020-12-29T19:17:56Z,Rewards Income,DAI,0.00032824,GBP,0.740000,0.00,0.00,0.00,Received 0.00032824 DAI from Coinbase Rewards
2020-12-30T04:18:17Z,Rewards Income,DAI,0.00032815,GBP,0.740000,0.00,0.00,0.00,Received 0.00032815 DAI from Coinbase Rewards
2020-12-30T19:28:32Z,Rewards Income,DAI,0.00032824,GBP,0.740000,0.00,0.00,0.00,Received 0.00032824 DAI from Coinbase Rewards
2020-12-31T19:35:15Z,Rewards Income,DAI,0.00032824,GBP,0.730000,0.00,0.00,0.00,Received 0.00032824 DAI from Coinbase Rewards
2021-01-01T21:12:14Z,Rewards Income,DAI,0.00032824,GBP,0.740000,0.00,0.00,0.00,Received 0.00032824 DAI from Coinbase Rewards
2021-01-02T18:34:21Z,Rewards Income,DAI,0.00032824,GBP,0.730000,0.00,0.00,0.00,Received 0.00032824 DAI from Coinbase Rewards
2021-01-03T18:36:40Z,Rewards Income,DAI,0.00032824,GBP,0.740000,0.00,0.00,0.00,Received 0.00032824 DAI from Coinbase Rewards
2021-01-04T19:20:04Z,Rewards Income,DAI,0.00032827,GBP,0.740000,0.00,0.00,0.00,Received 0.00032827 DAI from Coinbase Rewards
2021-01-05T19:30:37Z,Rewards Income,DAI,0.00032829,GBP,0.730000,0.00,0.00,0.00,Received 0.00032829 DAI from Coinbase Rewards
2021-01-06T20:20:34Z,Rewards Income,DAI,0.00032831,GBP,0.740000,0.00,0.00,0.00,Received 0.00032831 DAI from Coinbase Rewards
2021-01-07T21:14:52Z,Rewards Income,DAI,0.00032833,GBP,0.740000,0.00,0.00,0.00,Received 0.00032833 DAI from Coinbase Rewards
2021-01-08T19:05:28Z,Rewards Income,DAI,0.00032835,GBP,0.740000,0.00,0.00,0.00,Received 0.00032835 DAI from Coinbase Rewards
2021-01-09T20:13:28Z,Rewards Income,DAI,0.00032836,GBP,0.740000,0.00,0.00,0.00,Received 0.00032836 DAI from Coinbase Rewards
2021-01-10T19:11:19Z,Rewards Income,DAI,0.00032838,GBP,0.740000,0.00,0.00,0.00,Received 0.00032838 DAI from Coinbase Rewards
2021-01-11T20:46:29Z,Rewards Income,DAI,0.0003284,GBP,0.740000,0.00,0.00,0.00,Received 0.0003284 DAI from Coinbase Rewards
2021-01-12T07:57:50Z,Rewards Income,DAI,0.00032842,GBP,0.740000,0.00,0.00,0.00,Received 0.00032842 DAI from Coinbase Rewards
2021-01-13T08:30:21Z,Rewards Income,DAI,0.00032843,GBP,0.730000,0.00,0.00,0.00,Received 0.00032843 DAI from Coinbase Rewards
2021-01-14T11:23:25Z,Rewards Income,DAI,0.00032845,GBP,0.730000,0.00,0.00,0.00,Received 0.00032845 DAI from Coinbase Rewards
2021-01-15T11:16:35Z,Rewards Income,DAI,0.00032847,GBP,0.730000,0.00,0.00,0.00,Received 0.00032847 DAI from Coinbase Rewards
2021-01-16T10:35:10Z,Rewards Income,DAI,0.00032849,GBP,0.740000,0.00,0.00,0.00,Received 0.00032849 DAI from Coinbase Rewards
2021-01-17T10:34:55Z,Rewards Income,DAI,0.00032851,GBP,0.740000,0.00,0.00,0.00,Received 0.00032851 DAI from Coinbase Rewards
2021-01-18T10:06:18Z,Rewards Income,DAI,0.00032853,GBP,0.740000,0.00,0.00,0.00,Received 0.00032853 DAI from Coinbase Rewards
2021-01-19T09:56:46Z,Rewards Income,DAI,0.00032855,GBP,0.740000,0.00,0.00,0.00,Received 0.00032855 DAI from Coinbase Rewards
2021-01-20T08:03:43Z,Rewards Income,DAI,0.00032857,GBP,0.730000,0.00,0.00,0.00,Received 0.00032857 DAI from Coinbase Rewards
2021-01-21T07:34:21Z,Rewards Income,DAI,0.00032858,GBP,0.730000,0.00,0.00,0.00,Received 0.00032858 DAI from Coinbase Rewards
2021-01-22T10:32:17Z,Rewards Income,DAI,0.0003286,GBP,0.730000,0.00,0.00,0.00,Received 0.0003286 DAI from Coinbase Rewards
2021-01-23T10:49:07Z,Rewards Income,DAI,0.00032862,GBP,0.730000,0.00,0.00,0.00,Received 0.00032862 DAI from Coinbase Rewards
2021-01-24T08:14:20Z,Rewards Income,DAI,0.00032864,GBP,0.730000,0.00,0.00,0.00,Received 0.00032864 DAI from Coinbase Rewards
2021-01-25T10:00:06Z,Rewards Income,DAI,0.00032866,GBP,0.730000,0.00,0.00,0.00,Received 0.00032866 DAI from Coinbase Rewards
2021-01-26T09:18:43Z,Rewards Income,DAI,0.00032867,GBP,0.730000,0.00,0.00,0.00,Received 0.00032867 DAI from Coinbase Rewards
2021-01-27T09:02:57Z,Rewards Income,DAI,0.00032869,GBP,0.730000,0.00,0.00,0.00,Received 0.00032869 DAI from Coinbase Rewards
2021-01-28T09:29:16Z,Rewards Income,DAI,0.00032871,GBP,0.730000,0.00,0.00,0.00,Received 0.00032871 DAI from Coinbase Rewards
2021-01-29T10:42:43Z,Rewards Income,DAI,0.00032873,GBP,0.730000,0.00,0.00,0.00,Received 0.00032873 DAI from Coinbase Rewards
2021-01-30T10:22:49Z,Rewards Income,DAI,0.00032874,GBP,0.730000,0.00,0.00,0.00,Received 0.00032874 DAI from Coinbase Rewards
2021-01-31T09:42:18Z,Rewards Income,DAI,0.00032876,GBP,0.730000,0.00,0.00,0.00,Received 0.00032876 DAI from Coinbase Rewards
2021-02-01T10:40:37Z,Rewards Income,DAI,0.00032878,GBP,0.730000,0.00,0.00,0.00,Received 0.00032878 DAI from Coinbase Rewards
2021-02-02T09:11:15Z,Rewards Income,DAI,0.0003288,GBP,0.730000,0.00,0.00,0.00,Received 0.0003288 DAI from Coinbase Rewards
2021-02-03T08:55:40Z,Rewards Income,DAI,0.00032882,GBP,0.730000,0.00,0.00,0.00,Received 0.00032882 DAI from Coinbase Rewards
2021-02-04T08:13:56Z,Rewards Income,DAI,0.00032883,GBP,0.740000,0.00,0.00,0.00,Received 0.00032883 DAI from Coinbase Rewards
2021-02-05T10:48:26Z,Rewards Income,DAI,0.00032885,GBP,0.730000,0.00,0.00,0.00,Received 0.00032885 DAI from Coinbase Rewards
2021-02-06T10:23:42Z,Rewards Income,DAI,0.00032887,GBP,0.730000,0.00,0.00,0.00,Received 0.00032887 DAI from Coinbase Rewards
2021-02-07T09:50:26Z,Rewards Income,DAI,0.00032889,GBP,0.730000,0.00,0.00,0.00,Received 0.00032889 DAI from Coinbase Rewards
2021-02-08T10:32:39Z,Rewards Income,DAI,0.00032891,GBP,0.730000,0.00,0.00,0.00,Received 0.00032891 DAI from Coinbase Rewards
2021-02-09T08:08:19Z,Rewards Income,DAI,0.00032892,GBP,0.730000,0.00,0.00,0.00,Received 0.00032892 DAI from Coinbase Rewards
2021-02-10T09:01:36Z,Rewards Income,DAI,0.00032894,GBP,0.720000,0.00,0.00,0.00,Received 0.00032894 DAI from Coinbase Rewards
2021-02-11T09:36:03Z,Rewards Income,DAI,0.00032896,GBP,0.720000,0.00,0.00,0.00,Received 0.00032896 DAI from Coinbase Rewards
2021-02-12T09:58:03Z,Rewards Income,DAI,0.00032898,GBP,0.730000,0.00,0.00,0.00,Received 0.00032898 DAI from Coinbase Rewards
2021-02-13T11:16:14Z,Rewards Income,DAI,0.00032899,GBP,0.720000,0.00,0.00,0.00,Received 0.00032899 DAI from Coinbase Rewards
2021-02-14T09:34:30Z,Rewards Income,DAI,0.00032901,GBP,0.720000,0.00,0.00,0.00,Received 0.00032901 DAI from Coinbase Rewards
2021-02-15T10:07:10Z,Rewards Income,DAI,0.00032903,GBP,0.720000,0.00,0.00,0.00,Received 0.00032903 DAI from Coinbase Rewards
2021-02-16T09:06:51Z,Rewards Income,DAI,0.00032905,GBP,0.720000,0.00,0.00,0.00,Received 0.00032905 DAI from Coinbase Rewards
2021-02-17T08:10:05Z,Rewards Income,DAI,0.00032907,GBP,0.720000,0.00,0.00,0.00,Received 0.00032907 DAI from Coinbase Rewards
2021-02-18T08:25:30Z,Rewards Income,DAI,0.00032908,GBP,0.720000,0.00,0.00,0.00,Received 0.00032908 DAI from Coinbase Rewards
2021-02-19T07:36:45Z,Rewards Income,DAI,0.0003291,GBP,0.720000,0.00,0.00,0.00,Received 0.0003291 DAI from Coinbase Rewards
2021-02-20T10:12:33Z,Rewards Income,DAI,0.00032912,GBP,0.710000,0.00,0.00,0.00,Received 0.00032912 DAI from Coinbase Rewards
2021-02-21T09:06:56Z,Rewards Income,DAI,0.00032914,GBP,0.710000,0.00,0.00,0.00,Received 0.00032914 DAI from Coinbase Rewards
